Route Number,ETA,Distance,Route,Time
1,22min,15.5mi,via I-278 W,Fri Sep 28 09:45:12 2018
1,22min,15.5mi,via I-278 W,Fri Sep 28 09:45:19 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:45:29 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:45:38 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:45:45 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:45:56 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:46:05 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:46:14 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:46:22 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:46:31 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:46:38 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:46:46 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:46:54 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:47:02 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:47:13 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:47:23 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:47:32 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:47:40 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:47:52 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:47:59 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:48:07 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:48:15 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:48:22 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:48:32 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:48:41 2018
1,22min,15.5mi,via I-278 W,Fri Sep 28 09:48:48 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:48:56 2018
