Route Number,ETA,Distance,Route,Time
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:45:19 2018
2,29min,26.0mi,via CA-91 E,Fri Sep 28 02:45:19 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:45:27 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:45:27 2018
1,19min,21.8mi,via I-405 S,Fri Sep 28 02:45:33 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:45:33 2018
1,19min,21.8mi,via I-405 S,Fri Sep 28 02:45:42 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:45:42 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:45:48 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:45:48 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:45:55 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:45:55 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:46:04 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:46:04 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:46:12 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:46:12 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:46:20 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:46:20 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:46:28 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:46:28 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:46:36 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:46:36 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:46:46 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:46:46 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:46:52 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:46:52 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:47:02 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:47:02 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:47:09 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:47:09 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:47:17 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:47:17 2018
1,19min,21.8mi,via I-405 S,Fri Sep 28 02:47:29 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:47:29 2018
1,19min,21.8mi,via I-405 S,Fri Sep 28 02:47:36 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:47:36 2018
1,19min,21.8mi,via I-405 S,Fri Sep 28 02:47:48 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:47:48 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:47:54 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:47:54 2018
1,19min,21.8mi,via I-405 S,Fri Sep 28 02:48:06 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:48:06 2018
1,19min,21.8mi,via I-405 S,Fri Sep 28 02:48:15 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:48:15 2018
1,19min,21.8mi,via I-405 S,Fri Sep 28 02:48:21 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:48:21 2018
1,19min,21.8mi,via I-405 S,Fri Sep 28 02:48:29 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:48:29 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:48:36 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:48:36 2018
1,19min,21.8mi,via I-405 S,Fri Sep 28 02:48:45 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:48:45 2018
1,19min,21.8mi,via I-405 S,Fri Sep 28 02:48:51 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:48:51 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:48:59 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:48:59 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:49:07 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:49:07 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:49:14 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:49:14 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:49:23 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:49:23 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:49:30 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:49:30 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:49:39 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:49:39 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:49:47 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:49:47 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:49:55 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:49:55 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:50:05 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:50:05 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:50:14 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:50:14 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:50:25 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:50:25 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:50:35 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:50:35 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:50:44 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:50:44 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:50:55 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:50:55 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:51:02 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:51:02 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:51:10 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:51:10 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:51:17 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:51:17 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:51:25 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:51:25 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:51:32 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:51:32 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:51:40 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:51:40 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:51:48 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:51:48 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:51:55 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:51:55 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:52:04 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:52:04 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:52:16 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:52:16 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:52:26 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:52:26 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:52:37 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:52:37 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:52:43 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:52:43 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:52:50 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:52:50 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:52:58 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:52:58 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:53:04 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:53:04 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:53:13 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:53:13 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:53:19 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:53:19 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:53:26 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:53:26 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:53:38 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:53:38 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:53:45 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:53:45 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:53:54 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:53:54 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:54:00 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:54:00 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:54:07 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:54:07 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:54:16 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:54:16 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:54:22 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:54:22 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:54:34 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:54:34 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:54:41 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:54:41 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:54:48 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:54:48 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:54:56 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:54:56 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:55:03 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:55:03 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:55:13 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:55:13 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:55:19 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:55:19 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:55:28 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:55:28 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:55:41 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:55:41 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:55:49 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:55:49 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:55:58 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:55:58 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:56:05 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:56:05 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:56:20 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:56:20 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:56:25 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:56:25 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:56:33 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:56:33 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:56:41 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:56:41 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:56:49 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:56:49 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:57:01 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:57:01 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:57:07 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:57:07 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:57:16 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:57:16 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:57:23 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:57:23 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:57:31 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:57:31 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:57:43 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:57:43 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:57:49 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:57:49 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:57:59 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:57:59 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:58:06 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:58:06 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:58:16 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:58:16 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:58:26 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:58:26 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:58:34 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:58:34 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:58:45 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:58:45 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:58:53 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:58:53 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:59:02 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:59:02 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:59:09 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:59:09 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:59:17 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:59:17 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:59:29 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:59:29 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:59:37 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:59:37 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:59:45 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:59:45 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 02:59:52 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 02:59:52 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:00:03 2018
2,27min,26.0mi,via CA-91 E,Fri Sep 28 03:00:03 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:00:12 2018
2,27min,26.0mi,via CA-91 E,Fri Sep 28 03:00:12 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:00:19 2018
2,27min,26.0mi,via CA-91 E,Fri Sep 28 03:00:19 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:00:30 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:00:30 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:00:36 2018
2,27min,26.0mi,via CA-91 E,Fri Sep 28 03:00:36 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:00:45 2018
2,27min,26.0mi,via CA-91 E,Fri Sep 28 03:00:45 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:00:52 2018
2,27min,26.0mi,via CA-91 E,Fri Sep 28 03:00:52 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:00:59 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:00:59 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:01:11 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:01:11 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:01:17 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:01:17 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:01:27 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:01:27 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:01:34 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:01:34 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:01:41 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:01:41 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:01:48 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:01:48 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:01:54 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:01:54 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:02:05 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:02:05 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:02:14 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:02:14 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:02:21 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:02:21 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:02:29 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:02:29 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:02:36 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:02:36 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:02:47 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:02:47 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:02:56 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:02:56 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:03:03 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:03:03 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:03:13 2018
2,27min,26.0mi,via CA-91 E,Fri Sep 28 03:03:13 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:03:20 2018
2,27min,26.0mi,via CA-91 E,Fri Sep 28 03:03:20 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:03:28 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:03:28 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:03:35 2018
2,27min,26.0mi,via CA-91 E,Fri Sep 28 03:03:35 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:03:42 2018
2,27min,26.0mi,via CA-91 E,Fri Sep 28 03:03:42 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:03:51 2018
2,27min,26.0mi,via CA-91 E,Fri Sep 28 03:03:51 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:03:57 2018
2,27min,26.0mi,via CA-91 E,Fri Sep 28 03:03:57 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:04:05 2018
2,27min,26.0mi,via CA-91 E,Fri Sep 28 03:04:05 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:04:17 2018
2,27min,26.0mi,via CA-91 E,Fri Sep 28 03:04:17 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:04:23 2018
2,27min,26.0mi,via CA-91 E,Fri Sep 28 03:04:23 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:04:32 2018
2,27min,26.0mi,via CA-91 E,Fri Sep 28 03:04:32 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:04:38 2018
2,27min,26.0mi,via CA-91 E,Fri Sep 28 03:04:38 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:04:45 2018
2,27min,26.0mi,via CA-91 E,Fri Sep 28 03:04:45 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:04:54 2018
2,27min,26.0mi,via CA-91 E,Fri Sep 28 03:04:54 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:05:01 2018
2,27min,26.0mi,via CA-91 E,Fri Sep 28 03:05:01 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:05:10 2018
2,27min,26.0mi,via CA-91 E,Fri Sep 28 03:05:10 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:05:17 2018
2,27min,26.0mi,via CA-91 E,Fri Sep 28 03:05:17 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:05:25 2018
2,27min,26.0mi,via CA-91 E,Fri Sep 28 03:05:25 2018
1,17min,21.8mi,via I-405 S,Fri Sep 28 03:05:38 2018
2,27min,26.0mi,via CA-91 E,Fri Sep 28 03:05:38 2018
1,17min,21.8mi,via I-405 S,Fri Sep 28 03:05:45 2018
2,27min,26.0mi,via CA-91 E,Fri Sep 28 03:05:45 2018
1,17min,21.8mi,via I-405 S,Fri Sep 28 03:06:00 2018
2,27min,26.0mi,via CA-91 E,Fri Sep 28 03:06:00 2018
1,17min,21.8mi,via I-405 S,Fri Sep 28 03:06:06 2018
2,27min,26.0mi,via CA-91 E,Fri Sep 28 03:06:06 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:06:15 2018
2,27min,26.0mi,via CA-91 E,Fri Sep 28 03:06:15 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:06:22 2018
2,27min,26.0mi,via CA-91 E,Fri Sep 28 03:06:22 2018
1,17min,21.8mi,via I-405 S,Fri Sep 28 03:06:28 2018
2,27min,26.0mi,via CA-91 E,Fri Sep 28 03:06:28 2018
1,17min,21.8mi,via I-405 S,Fri Sep 28 03:06:37 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:06:37 2018
1,17min,21.8mi,via I-405 S,Fri Sep 28 03:06:45 2018
2,27min,26.0mi,via CA-91 E,Fri Sep 28 03:06:45 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:06:54 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:06:54 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:07:01 2018
2,27min,26.0mi,via CA-91 E,Fri Sep 28 03:07:01 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:07:10 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:07:10 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:07:16 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:07:16 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:07:22 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:07:22 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:07:31 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:07:31 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:07:38 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:07:38 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:07:49 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:07:49 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:07:58 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:07:58 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:08:05 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:08:05 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:08:14 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:08:14 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:08:21 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:08:21 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:08:30 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:08:30 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:08:37 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:08:37 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:08:44 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:08:44 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:08:53 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:08:53 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:09:01 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:09:01 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:09:10 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:09:10 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:09:21 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:09:21 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:09:27 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:09:27 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:09:35 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:09:35 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:09:43 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:09:43 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:09:54 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:09:54 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:10:04 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:10:04 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:10:14 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:10:14 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:10:24 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:10:24 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:10:33 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:10:33 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:10:44 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:10:44 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:10:52 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:10:52 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:11:04 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:11:04 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:11:11 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:11:11 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:11:20 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:11:20 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:11:28 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:11:28 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:11:37 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:11:37 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:11:44 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:11:44 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:11:54 2018
2,28min,26.0mi,via CA-91 E,Fri Sep 28 03:11:54 2018
1,18min,21.8mi,via I-405 S,Fri Sep 28 03:12:01 2018
