Route Number,ETA,Distance,Route,Time
1,18 min,16.9 miles,"Kennedy Expwy E, Kennedy Expwy Express Lanes, Dan Ryan Expwy E Chicago",Fri Sep 28 01:43:08 2018
2,29 min,17.3 miles,"Kennedy Expwy E, N Milwaukee Ave, Dan Ryan Expwy E Chicago",Fri Sep 28 01:43:08 2018
1,18 min,16.9 miles,"Kennedy Expwy E, Kennedy Expwy Express Lanes, Dan Ryan Expwy E Chicago",Fri Sep 28 01:43:21 2018
2,28 min,17.3 miles,"Kennedy Expwy E, N Milwaukee Ave, Dan Ryan Expwy E Chicago",Fri Sep 28 01:43:21 2018
1,18 min,16.9 miles,"Kennedy Expwy E, Kennedy Expwy Express Lanes, Dan Ryan Expwy E Chicago",Fri Sep 28 01:43:35 2018
2,29 min,17.3 miles,"Kennedy Expwy E, N Milwaukee Ave, Dan Ryan Expwy E Chicago",Fri Sep 28 01:43:35 2018
1,18 min,16.9 miles,"Kennedy Expwy E, Kennedy Expwy Express Lanes, Dan Ryan Expwy E Chicago",Fri Sep 28 01:43:52 2018
2,29 min,17.3 miles,"Kennedy Expwy E, N Milwaukee Ave, Dan Ryan Expwy E Chicago",Fri Sep 28 01:43:52 2018
1,18 min,16.9 miles,"Kennedy Expwy E, Kennedy Expwy Express Lanes, Dan Ryan Expwy E Chicago",Fri Sep 28 01:44:07 2018
2,26 min,17.3 miles,"Kennedy Expwy E, N Milwaukee Ave, Dan Ryan Expwy E Chicago",Fri Sep 28 01:44:07 2018
1,18 min,16.9 miles,"Kennedy Expwy E, Kennedy Expwy Express Lanes, Dan Ryan Expwy E Chicago",Fri Sep 28 01:44:20 2018
2,27 min,17.3 miles,"Kennedy Expwy E, N Milwaukee Ave, Dan Ryan Expwy E Chicago",Fri Sep 28 01:44:20 2018
1,18 min,16.9 miles,"Kennedy Expwy E, Kennedy Expwy Express Lanes, Dan Ryan Expwy E Chicago",Fri Sep 28 01:44:32 2018
2,27 min,17.3 miles,"Kennedy Expwy E, N Milwaukee Ave, Dan Ryan Expwy E Chicago",Fri Sep 28 01:44:32 2018
1,18 min,16.9 miles,"Kennedy Expwy E, Kennedy Expwy Express Lanes, Dan Ryan Expwy E Chicago",Fri Sep 28 01:44:45 2018
2,27 min,17.3 miles,"Kennedy Expwy E, N Milwaukee Ave, Dan Ryan Expwy E Chicago",Fri Sep 28 01:44:45 2018
