routenum,eta,distance,route,time
1,17min,21.1mi,"via I-15 S","Fri Sep 28 08:07:06 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 08:07:12 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 08:07:19 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 08:07:25 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 08:07:31 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 08:07:40 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 08:07:47 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 08:07:53 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 08:07:59 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 08:08:06 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 08:08:12 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 08:08:18 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:08:25 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 08:08:33 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 08:08:39 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:08:45 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:08:52 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:09:00 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:09:07 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:09:14 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:09:20 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:09:25 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:09:34 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:09:40 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:09:46 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:09:56 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:10:03 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:10:09 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:10:15 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:10:23 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:10:29 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:10:35 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:10:41 2018"
