routenum,eta,distance,route,time
1,"25 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:14:53 2018"
2,"27 min","16.3 miles","I-90 E","Wed Sep 26 12:14:53 2018"
1,"26 min","16.3 miles","I-90 E","Wed Sep 26 12:15:11 2018"
2,"25 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:15:11 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:15:22 2018"
2,"26 min","16.3 miles","I-90 E","Wed Sep 26 12:15:22 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:15:30 2018"
2,"26 min","16.3 miles","I-90 E","Wed Sep 26 12:15:30 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:15:37 2018"
2,"26 min","16.3 miles","I-90 E","Wed Sep 26 12:15:37 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:15:43 2018"
2,"26 min","16.3 miles","I-90 E","Wed Sep 26 12:15:43 2018"
1,"26 min","16.3 miles","I-90 E","Wed Sep 26 12:15:52 2018"
2,"25 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:15:52 2018"
1,"26 min","16.3 miles","I-90 E","Wed Sep 26 12:15:59 2018"
2,"25 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:15:59 2018"
1,"26 min","16.3 miles","I-90 E","Wed Sep 26 12:16:14 2018"
2,"25 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:16:14 2018"
1,"26 min","16.3 miles","I-90 E","Wed Sep 26 12:16:22 2018"
2,"25 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:16:22 2018"
1,"17 min","16.3 miles","I-90 E","Fri Sep 28 00:56:17 2018"
